username,tweet_id,tweet_text,discussion_link,iso_8601_timestamp,datetime_timestamp,images,video_preview
BleuNFT_,1723749057053741150," NEW LISTED 
Meet BLEU(V2) 007 Special made for amazing PFP of @LucBerkefeld 
 Price : 30 Matic 
 1/1 Edition 
 Polygon Chain 

Link : 
https://opensea.io/assets/matic/0x721ebaf62a65842771e6b04d79a97b3d206c29e1/103226533918792364776475419390874752004135859784254696167867300381757586538508…
AuraExchange : https://hub.auraexchange.org/collection/polygon/0x721ebaf62a65842771e6b04d79a97b3d206c29e1/103226533918792364776475419390874752004135859784254696167867300381757586538508?tab=info…
#VERTICALNFT #PolygonNFTs #NFTCommunity",https://twitter.com/BleuNFT_/status/1723749057053741150,2023-11-12T17:06:15.000Z,2023-11-12 17:06:15,[],[]
CollinaCleo_nft,1723850932419441069,Quote Tweet with your Portrait Art.,https://twitter.com/CollinaCleo_nft/status/1723850932419441069,2023-11-12T23:51:04.000Z,2023-11-12 23:51:04,"['https://pbs.twimg.com/media/F-xZSIkXsAAxQj2?format=jpg&name=small', 'https://pbs.twimg.com/media/F-u4acYWcAAW-1d?format=jpg&name=240x240']",[]
Boss_Mint_WL,1723788502884601884,"$600 in $SOL
5 FREE NFT ( 2.5ETH)

To enter :
 Follow  @@Boss_mint_wl
 Like & RT
 Like Our Pin

#NFTGiveaway #opensea #NFTs #NFTproject #nftcollector #SolanaNFTs #Solana",https://twitter.com/Boss_Mint_WL/status/1723788502884601884,2023-11-12T19:43:00.000Z,2023-11-12 19:43:00,['https://pbs.twimg.com/media/F-bDSX8akAAYznC?format=jpg&name=small'],[]
ErvinColl,1723829774945337824,"$400 in $ETH
5 FREE NFT ( 2.13ETH)

To enter :
 Follow  @ErvinColl
 Like & RT
Tag some NFT Friend

#NFTGiveaway #opensea #NFTs #NFTproject #nftcollector",https://twitter.com/ErvinColl/status/1723829774945337824,2023-11-12T22:27:00.000Z,2023-11-12 22:27:00,['https://pbs.twimg.com/media/F-PMb5Ja0AAV8zV?format=jpg&name=small'],[]
Kylapromo,1723780990001152450,"$30 GIVEAWAY  Ends in 8 hrs

• RT & Follow @WhiteShelbyy ()",https://twitter.com/Kylapromo/status/1723780990001152450,2023-11-12T19:13:08.000Z,2023-11-12 19:13:08,[],[]
CoomCatsNFT,1723744744574955793,"This is the way. 

Become a Coom holders or regret it later. 

#Cronos #Cro #Crofam",https://twitter.com/CoomCatsNFT/status/1723744744574955793,2023-11-12T16:49:07.000Z,2023-11-12 16:49:07,['https://pbs.twimg.com/media/F-v4tUVWMAA7KDC?format=jpg&name=small'],[]
nftfanstoken,1723804243889410425,"If you find “$nftfan” in this 

This nft will be yours!",https://twitter.com/nftfanstoken/status/1723804243889410425,2023-11-12T20:45:33.000Z,2023-11-12 20:45:33,['https://pbs.twimg.com/media/F-wu0YmXYAAzIzW?format=jpg&name=small'],[]
HELLBOY_7676,1723775878151155789,"New ِDrop on @objktcom
Queen of skeleton
From Collection""#ART & PAINTING""

1/1 Edition (unique)

Price: 3 XTZ
1 purchase+ 1 Gift

Purchase Link
https://objkt.com/asset/KT1DwwuvaRJycsb74qGHEPDSs3XYLJvkogx3/63…
#tezos #tezosart #objktnft #TezosNFT #nftshil #3D
#NFT #TEZOSTUESDAY #sold #Art #NFTCommunity",https://twitter.com/HELLBOY_7676/status/1723775878151155789,2023-11-12T18:52:50.000Z,2023-11-12 18:52:50,['https://pbs.twimg.com/media/F-wVA0mXoAA7dY4?format=jpg&name=900x900'],[]
lav_nft,1723777955770351843,DROP HERE YOUR #NFTs,https://twitter.com/lav_nft/status/1723777955770351843,2023-11-12T19:01:05.000Z,2023-11-12 19:01:05,[],[]
ImBrendanNorth,1723784246001615112,"No question, my TokenFrame is the number one thing people comment on when they come over. For me, it added so much joy to collecting NFT’s because I get to show them off IRL and admire the art all day on a much larger screen. 

Plus the swivel feature blows people’s minds ",https://twitter.com/ImBrendanNorth/status/1723784246001615112,2023-11-12T19:26:05.000Z,2023-11-12 19:26:05,[],[]
thegreatola,1723769708258713631,"A gaming tournament with prize pool of $100K. 

Free to play for everyone. 

No wallet needed, No nft required. Just fun 

Will you play ??",https://twitter.com/thegreatola/status/1723769708258713631,2023-11-12T18:28:19.000Z,2023-11-12 18:28:19,[],[]
nftuniversi,1723851538693578939,"1 SOL -> 37 SOL in less than 24h. @naseem 's 1 -> 100 sol challenge is going crazy, everyone is making money. And no, he did not even use his bot  All manual, secondary trading plays.",https://twitter.com/nftuniversi/status/1723851538693578939,2023-11-12T23:53:29.000Z,2023-11-12 23:53:29,['https://pbs.twimg.com/media/F-xZwsvWAAA5iEG?format=jpg&name=small'],[]
R_e_y_Max,1723845928249958583,"I had to burn 10 nft from another collection to buy this @jimmycoinsol 
My intuition tells me that it's not in vain... 
#SolanaNFTs #NFTCollection #SolanaCommunity",https://twitter.com/R_e_y_Max/status/1723845928249958583,2023-11-12T23:31:11.000Z,2023-11-12 23:31:11,['https://pbs.twimg.com/media/F-xTInbXIAEG8CW?format=png&name=small'],[]
Ervinnft,1723760568891244715,"#Giveaway
 5 Free #NFT ( >1500$)
 15  $SOL

Rules:
Follow @ErvinNFT
Like + RT
Tag 3 friend to win
#NFTs #Airdrop #NFT #NFTGiveaway #whitelisting #FreeMint #Mint #SHIB #ShitBeast #SolanaNFTs",https://twitter.com/Ervinnft/status/1723760568891244715,2023-11-12T17:52:00.000Z,2023-11-12 17:52:00,['https://pbs.twimg.com/media/F-PtrY0aQAApOVi?format=jpg&name=small'],[]
y2kids_nft,1723755033953472622,"smh, of course the whale who minted 50 Y2Kids gets a cakehat...",https://twitter.com/y2kids_nft/status/1723755033953472622,2023-11-12T17:30:00.000Z,2023-11-12 17:30:00,['https://pbs.twimg.com/media/F-u7FgGa4AAQvZ9?format=jpg&name=small'],[]
ConomisAI,1723746798311788957,"Hey everyone!  In the world of #CryptoInnovation, the #NFT space is a vibrant canvas of opportunities. Here, anyone can rise and make their mark! 
Let's push our creative boundaries and bring unique ideas to life. 
Embrace this digital era and innovate with us. …",https://twitter.com/ConomisAI/status/1723746798311788957,2023-11-12T16:57:17.000Z,2023-11-12 16:57:17,['https://pbs.twimg.com/media/F-v6insXwAAoi3F?format=jpg&name=small'],[]
Stupifff,1723824557482819735,"I was given this handsome MF @sausagers_xyz so I'm gonna pay it forward and give it away

1. Repost this tweet
2. Like this tweet
3. Shill me your fav NFT project or coin  (I want to go shopping)",https://twitter.com/Stupifff/status/1723824557482819735,2023-11-12T22:06:16.000Z,2023-11-12 22:06:16,['https://pbs.twimg.com/media/F-xA55ibMAAzLpI?format=png&name=small'],[]
kokid951,1723796653813948463,let’s see an black NFT,https://twitter.com/kokid951/status/1723796653813948463,2023-11-12T20:15:23.000Z,2023-11-12 20:15:23,[],[]
Aminaart9,1723771942052737478,"Coffee time!
#AIArtGallery
#AIArtworks #AIartists
#AIart #NFT #NFTartist
#NFTComminity
#aiartcommunity #AIart #dream #MagicalDraw #aigenerated #aigeneratedart
#coffee #aiartist #CoffeeTime #CoffeeLover",https://twitter.com/Aminaart9/status/1723771942052737478,2023-11-12T18:37:11.000Z,2023-11-12 18:37:11,['https://pbs.twimg.com/media/F-wRb7_WEAEGQ_X?format=jpg&name=small'],[]
Web3DomainStore,1723778739580940784," !!! Become “Unstoppable!!!” 
 https://unstoppabledomains.com/?ref=c7065c90afc7488…
#Mario #SuperMarioBros #Nintendo #Web3 #Luigi #SNES #Crypto #domainforsale #Web3Revolution #NFT #NFTart #Domains",https://twitter.com/Web3DomainStore/status/1723778739580940784,2023-11-12T19:04:12.000Z,2023-11-12 19:04:12,['https://pbs.twimg.com/media/F-wXoAKXkAAMzcU?format=jpg&name=small'],[]
NaNNNaN_NFT,1723832253745095065,"NaNNNaN will soon reach the limit of 111 bodies!
Are you ready?",https://twitter.com/NaNNNaN_NFT/status/1723832253745095065,2023-11-12T22:36:51.000Z,2023-11-12 22:36:51,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723832222141276160/pu/img/ZUY0tuYoWY5iv1cr.jpg']
_NftCollectors,1723774635047550998,"Shill your best unsold #NFTs 
#freemint @cybotz_nft",https://twitter.com/_NftCollectors/status/1723774635047550998,2023-11-12T18:47:53.000Z,2023-11-12 18:47:53,[],[]
nftgothsa,1723775287773540610," Limited Edition Alert 
Holy Bull Run by Gothsa © 
Available tomorrow at 12:00 AM
Limited Edition x10 

After the sold out, I will offer a unique physical print to one of the NFT holders by random draw. Happy mint and good luck  Link ",https://twitter.com/nftgothsa/status/1723775287773540610,2023-11-12T18:50:29.000Z,2023-11-12 18:50:29,['https://pbs.twimg.com/media/F-wAs_7XgAEiTmq?format=jpg&name=small'],[]
_NftCollectors,1723850763472863571,"Drop your #NFT under 4 ETH 
#freemint @cybotz_nft",https://twitter.com/_NftCollectors/status/1723850763472863571,2023-11-12T23:50:24.000Z,2023-11-12 23:50:24,[],[]
Blockportme,1723745732039991743,"Want to own an #NFT backed by the Power of 5 #Klever Validation Nodes?
 
 Like  and Retweet
 Follow us and @XPortApp
 Tag 3 friends!

We'll choose 3 lucky winners to receive a special edition #DigitalArt NFT #BlockTradePass, exchangeable for $KLV or $BLOCK tokens. ",https://twitter.com/Blockportme/status/1723745732039991743,2023-11-12T16:53:02.000Z,2023-11-12 16:53:02,['https://pbs.twimg.com/media/F-v3k3QXEAAWmkI?format=jpg&name=small'],[]
axeodust,1723772027746627632,"Web3.0 Fam, I did a thing … 

After LONG consideration, decided to pull the trigger and get my FIRST @KitaroStudios NFT! 

I’m a bit lost , trying to locate & connect w ALL my Kitaro’s Fam #KitaroFollowKitaro 
#KitaroWorld #KitaroNFT #NFT  #KitaroStudios",https://twitter.com/axeodust/status/1723772027746627632,2023-11-12T18:37:32.000Z,2023-11-12 18:37:32,['https://pbs.twimg.com/media/F-wRhX0XUAArH-f?format=jpg&name=small'],[]
KhudheyN,1723767021723107667,"We are Pioneers of Pi from Tanzania 
Together we can build new world with Pi.
#Web3    #PiCoin #Crypto #PiPayment #BlockChain #Picommunity #PiHackathon #Pimining #Pi #GCV #CryptoCommunity #X #cryptocurrency #PiNews #BTC #NFT #DeFi #ETH #news",https://twitter.com/KhudheyN/status/1723767021723107667,2023-11-12T18:17:38.000Z,2023-11-12 18:17:38,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723766909445808128/pu/img/NfPTC6Q3K4lCAJL9.jpg']
official_ad3,1723793690206855443,"Was tasked to create 3 exclusive investor pass used to secure deals and access to the community & investment options.

Art direction by me
Theme : Marble & Gems
#Blender #Nft #web3 #3d",https://twitter.com/official_ad3/status/1723793690206855443,2023-11-12T20:03:36.000Z,2023-11-12 20:03:36,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723793662956421120/pu/img/aiQVHBLqS3mQCo6a.jpg']
WjveverLeave,1723847603924729999," Good Morning 
 Hello everyone, what day is today? Today is definitely Monday  .
 wish you a happy new week and good work. a good new day 

____________

#OKX #Bitcoin #NFT #Crypto",https://twitter.com/WjveverLeave/status/1723847603924729999,2023-11-12T23:37:50.000Z,2023-11-12 23:37:50,[],[]
Dark_wolf000,1723838234386485604,"Follow : @Dark_wolf000
Like 
Reposter 
CLAIM YOUR NFT NOW : https://mintable.app/ART/item/Woolf-Attack-Woolf-attack/H1cRdHqj9FbHdal…
FREE GIFT : $/NFT
#NFTCollection #NFTCommunity #Ethererum #cryptocurrency",https://twitter.com/Dark_wolf000/status/1723838234386485604,2023-11-12T23:00:37.000Z,2023-11-12 23:00:37,['https://pbs.twimg.com/media/F-xNvP_W0AAxXro?format=jpg&name=small'],[]
wearelivingNFT,1723804033125593539,"Diverse Metaverse Part II
starting the collection with 3 new 1/1s! 

 The Diverse Metaverse OG collection will always be  my favourite as i got to watch my work evolve from 2021 to now with 115 collectors owning my work! forever grateful! 

now its time for part 2
#NFTs",https://twitter.com/wearelivingNFT/status/1723804033125593539,2023-11-12T20:44:42.000Z,2023-11-12 20:44:42,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723802777514598400/pu/img/QwZ41cjjjK3zB1_A.jpg']
KhudheyN,1723762601195172083,"All pioneers in Tanzania, we believe in the Pi Network and trust the core team. We will continue to support #GCV until reaching the open mainnet, together we can.
#Web3    #PiCoin #Crypto #PiPayment #BlockChain #PiHackathon #Pi #X #PiNews #BTC #NFT #DeFi #ETH #news",https://twitter.com/KhudheyN/status/1723762601195172083,2023-11-12T18:00:04.000Z,2023-11-12 18:00:04,"['https://pbs.twimg.com/media/F-wI6xcWkAAVX4b?format=jpg&name=small', 'https://pbs.twimg.com/media/F-wI7gGWYAAgVsg?format=jpg&name=small', 'https://pbs.twimg.com/media/F-wI7_xX0AArayS?format=jpg&name=small', 'https://pbs.twimg.com/media/F-wI8ZoXkAAUTdt?format=jpg&name=small']",[]
jpcm2004_nft,1723770255527334209,"New collection on @LaunchMyNFT 
60 #nfts Alien Cowboy 
Mint price 1 #MATIC 
Get your 
https://launchmynft.io/collections/0xd7A58E8C175d891e85003761579275aD1F737468/x0TPrTc26av8BmTmzurr…
#SupportEachOthers #NFTMarketplace #NFTCommmunity #OpenSea #OpenSeaCollection #NFTGiveaway #NFTNYC2024",https://twitter.com/jpcm2004_nft/status/1723770255527334209,2023-11-12T18:30:29.000Z,2023-11-12 18:30:29,[],[]
nft527,1723820978558407044,These are so sick. Gonna be tough for me to pick four but I’ll give it a shot.,https://twitter.com/nft527/status/1723820978558407044,2023-11-12T21:52:02.000Z,2023-11-12 21:52:02,"['https://pbs.twimg.com/media/F-wiCvQXwAAIn6r?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wiCvOWUAEfx53?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wiCvPWgAAOck3?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wiCvUXwAAq0TL?format=jpg&name=360x360']",[]
Quish_eth,1723816940429287595,"#Giveaway
 5 free #NFT (700$)
100$ in $BNB  

Rules:
Follow @Quish_ETH
Like + RT
Like Pin Tweet to win
#NFTs #Airdrop #NFT #NFTGiveaway #whitelisting #FreeMint #Mint",https://twitter.com/Quish_eth/status/1723816940429287595,2023-11-12T21:36:00.000Z,2023-11-12 21:36:00,['https://pbs.twimg.com/media/F-aYf_bboAAbfyc?format=jpg&name=small'],[]
chompies_nft,1723777109393293798,"GM Chompies. 

Sundays are great to play games. 

Join our tournament! 
Download our FREE game  PARATOOTHER in the App Store & have a chance to win: 

1x Brawler Bearz RX-78 Helmet
1 x Brawler Bearz NFT - w Chompy traits
1x Molar Gang Chompie
1 x Legendary Chompies Trait
3…",https://twitter.com/chompies_nft/status/1723777109393293798,2023-11-12T18:57:43.000Z,2023-11-12 18:57:43,"['https://pbs.twimg.com/media/F-wWI0tXgAAYUfM?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wWI0vXYAAWrJf?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wWI0wXEAAeANN?format=jpg&name=360x360']",[]
itsCurlew,1723753074219454906," 𝐂𝐮𝐫𝐥𝐞𝐰 𝐃𝐨𝐠𝐚𝐦𝐢 𝐆𝐢𝐯𝐞𝐚𝐰𝐚𝐲 

Let's celebrate that @Dogami is on everyone's lips since the launch of Dogami Academy

3x Dogami x GAP #NFT to win

1. Follow @itsCurlew
2. Like / Retweet this post
3. Tag 3 friends

Draw 17/11/23
#xtz #crypto #Giveaway #polygon",https://twitter.com/itsCurlew/status/1723753074219454906,2023-11-12T17:22:13.000Z,2023-11-12 17:22:13,['https://pbs.twimg.com/media/F-wAR7fW4AACAYL?format=jpg&name=small'],[]
XenHeadsNFT,1723786781496070376,"This explains the defamation of @XenHeadsNFT by this cowardly individual suffering from little man syndrome 
 chooses to utilize his public platform to spew out hate, racism & unwarranted disrespect every chance given

Only so long will people tolerate BS

Be #XEN ",https://twitter.com/XenHeadsNFT/status/1723786781496070376,2023-11-12T19:36:09.000Z,2023-11-12 19:36:09,['https://pbs.twimg.com/media/F-vGA2TXIAAWGTs?format=jpg&name=900x900'],[]
nftfanstoken,1723798576327774668,"Giving away 10000$ note NFT

Collect the futuristic currency notes 

Drop 0x…

Zoom in these are so high resolution",https://twitter.com/nftfanstoken/status/1723798576327774668,2023-11-12T20:23:01.000Z,2023-11-12 20:23:01,['https://pbs.twimg.com/media/F-wpDcAWgAACidl?format=jpg&name=small'],[]
thinkitcrypto,1723333236351283245,"Bitcoin: $37.000
Ethereum: $2.000
Solana: $58",https://twitter.com/thinkitcrypto/status/1723333236351283245,2023-11-11T13:33:56.000Z,2023-11-11 13:33:56,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723333086715224064/pu/img/cWzYnEZpMCHr08Y_.jpg']
ethratio,1723055007895847277,"17.2% of $RATIO supply has now been burnt 
TX:",https://twitter.com/ethratio/status/1723055007895847277,2023-11-10T19:08:21.000Z,2023-11-10 19:08:21,[],[]
BitcoinzCrypto,1723761767182938440,"#Btcz whole #supply is distributed only to the #Community that #supports its #network with the #ProofofWork model maximizing the #Decentralization
http://getbtcz.com
#Bitcoin #Ethereum #crypto #cryptocurrency #blockchain #altcoins #ETH #BTC #BSC #BNB #LTC #USDT #TRX #invest",https://twitter.com/BitcoinzCrypto/status/1723761767182938440,2023-11-12T17:56:45.000Z,2023-11-12 17:56:45,['https://pbs.twimg.com/media/F-wHiZSXUAAdoB9?format=png&name=small'],[]
rovercrc,1723691111498272968,"Cathie Wood thinks #Ethereum will outperform #Bitcoin in the upcoming bull run.

I also agree on this with Cathie Wood.",https://twitter.com/rovercrc/status/1723691111498272968,2023-11-12T13:16:00.000Z,2023-11-12 13:16:00,['https://pbs.twimg.com/media/F-urR9CXAAAFiG2?format=jpg&name=small'],[]
DegenerateNews,1723666739748020467,BREAKING: @solana FLIPS @ethereum IN DAILY ACTIVE ADDRESSES,https://twitter.com/DegenerateNews/status/1723666739748020467,2023-11-12T11:39:09.000Z,2023-11-12 11:39:09,['https://pbs.twimg.com/media/F-uxrtRW8AA0rPS?format=jpg&name=small'],[]
rovercrc,1723629958298513626,"This #Ethereum breakout target is at $5,000. ",https://twitter.com/rovercrc/status/1723629958298513626,2023-11-12T09:13:00.000Z,2023-11-12 09:13:00,['https://pbs.twimg.com/media/F-ttpmTX0AAzM9t?format=jpg&name=small'],[]
BitcoinzCrypto,1723698569683615781,"$BTCZ is an #alternative #way to #store #value in a #digital form and in a truly #Decentralized #network that no #central #Authority,like a Central #Bank controls
#Bitcoin #Ethereum #crypto #cryptocurrency #blockchain #altcoins #BTC #BSC #BNB #USDT #LTC #invest #trading #Solana",https://twitter.com/BitcoinzCrypto/status/1723698569683615781,2023-11-12T13:45:38.000Z,2023-11-12 13:45:38,['https://pbs.twimg.com/media/F-vN1RIWUAEYWd2?format=png&name=small'],[]
Ashcryptoreal,1722997355945824764,"BITCOIN SPOT ETF HYPE SENT BTC 
FROM $25K TO $38K IN JUST FEW
WEEKS ,, 

JUST IMAGINE WHAT ETHEREUM ETF
HYPE CAN DO. MY NEXT TARGETS 
ARE GOING TO BE $2800 - $3200

ETH PUMP WILL MELT FACES",https://twitter.com/Ashcryptoreal/status/1722997355945824764,2023-11-10T15:19:16.000Z,2023-11-10 15:19:16,['https://pbs.twimg.com/media/F-lQ9ReWUAEfDdE?format=jpg&name=small'],[]
CryptoAnalysing,1723690305361162666,"Trending #crypto coins 
 $GROK
 $JOE
 $TITO
 $DEXT
 $HAY
 $BYPASS
 $BITCOIN
 $SPX
 $DORK
 $BEG
#Memecoin #bullrun #100x #1000x
#GROK #Ethereum #GROKAI #AI",https://twitter.com/CryptoAnalysing/status/1723690305361162666,2023-11-12T13:12:48.000Z,2023-11-12 13:12:48,['https://pbs.twimg.com/media/F-vHMe_XcAAcCad?format=jpg&name=small'],[]
